RHEA_ID	DIRECTION	MASTER_ID	ID	DB
31560	LR	31559	RXN-1884	METACYC
31562	BI	31559	R07675	KEGG_REACTION
31563	UN	31563	3.4.19.14	EC
31564	LR	31563	R-HSA-266046.4	REACTOME
31564	LR	31563	RXN-12825	METACYC
31566	BI	31563	R09875	KEGG_REACTION
31570	BI	31567	R06884	KEGG_REACTION
31571	UN	31571	1.14.13.135	EC
31572	LR	31571	RXN-12763	METACYC
31574	BI	31571	R09818	KEGG_REACTION
31575	UN	31575	3.6.1.55	EC
31575	UN	31575	GO:0035539	GO
31576	LR	31575	R-HSA-2395849.4	REACTOME
31576	LR	31575	R-HSA-2395869.4	REACTOME
31576	LR	31575	RXN-11396	ECOCYC
31576	LR	31575	RXN-11396	METACYC
31578	BI	31575	R09832	KEGG_REACTION
31579	UN	31579	5.4.4.5	EC
31582	BI	31579	R09905	KEGG_REACTION
31582	BI	31579	RXN-12757	METACYC
31583	UN	31583	3.6.1.56	EC
31583	UN	31583	GO:0106378	GO
31584	LR	31583	R-HSA-2395818.5	REACTOME
31584	LR	31583	RXN0-6957	ECOCYC
31584	LR	31583	RXN0-6957	METACYC
31586	BI	31583	R09833	KEGG_REACTION
31587	UN	31587	1.14.99.46	EC
31587	UN	31587	GO:0052614	GO
31588	LR	31587	RXN0-6444	ECOCYC
31588	LR	31587	RXN0-6444	METACYC
31590	BI	31587	R09936	KEGG_REACTION
31596	LR	31595	RXN-12896	ECOCYC
31596	LR	31595	RXN-12896	METACYC
31598	BI	31595	R09949	KEGG_REACTION
31599	UN	31599	1.14.99.46	EC
31600	LR	31599	RXN-12886	ECOCYC
31600	LR	31599	RXN-12886	METACYC
31602	BI	31599	R09937	KEGG_REACTION
31604	LR	31603	RXN0-6460	ECOCYC
31604	LR	31603	RXN0-6460	METACYC
31607	UN	31607	4.2.1.131	EC
31609	RL	31607	RXN-10643	METACYC
31610	BI	31607	R07519	KEGG_REACTION
31611	UN	31611	4.2.1.131	EC
31614	BI	31611	R09790	KEGG_REACTION
31614	BI	31611	RXN-12722	METACYC
31615	UN	31615	2.1.1.236	EC
31616	LR	31615	RXN-12773	METACYC
31618	BI	31615	R09821	KEGG_REACTION
31619	UN	31619	2.6.1.90	EC
31622	BI	31619	R09824	KEGG_REACTION
31622	BI	31619	RXN-12811	METACYC
31623	UN	31623	2.1.1.239	EC
31624	LR	31623	RXN-12802	METACYC
31626	BI	31623	R06456	KEGG_REACTION
31627	UN	31627	2.4.1.277	EC
31628	LR	31627	RXN-12807	METACYC
31630	BI	31627	R06460	KEGG_REACTION
31631	UN	31631	2.5.1.97	EC
31632	LR	31631	RXN-10002	METACYC
31634	BI	31631	R09841	KEGG_REACTION
31635	UN	31635	3.2.1.179	EC
31636	LR	31635	RXN-12270	METACYC
31638	BI	31635	R09831	KEGG_REACTION
31639	UN	31639	2.1.1.237	EC
31640	LR	31639	RXN-12800	METACYC
31642	BI	31639	R09823	KEGG_REACTION
31643	UN	31643	2.1.1.238	EC
31643	UN	31643	GO:0102302	GO
31644	LR	31643	RXN-12801	METACYC
31646	BI	31643	R09822	KEGG_REACTION
31647	UN	31647	3.2.1.180	EC
31647	UN	31647	GO:0102212	GO
31648	LR	31647	RXN-12177	METACYC
31650	BI	31647	R10867	KEGG_REACTION
31651	UN	31651	3.2.1.179	EC
31655	UN	31655	3.2.1.179	EC
31659	UN	31659	3.2.1.179	EC
31663	UN	31663	2.6.1.34	EC
31663	UN	31663	GO:0047302	GO
31665	RL	31663	RXN-12812	METACYC
31666	BI	31663	2.6.1.34-RXN	METACYC
31666	BI	31663	R04529	KEGG_REACTION
31667	UN	31667	2.6.1.89	EC
31670	BI	31667	R06423	KEGG_REACTION
31670	BI	31667	RXN-12810	METACYC
31671	UN	31671	2.1.1.235	EC
31672	LR	31671	RXN-12772	METACYC
31674	BI	31671	R06439	KEGG_REACTION
31675	UN	31675	1.1.1.317	EC
31677	RL	31675	RXN-12673	METACYC
31678	BI	31675	R09806	KEGG_REACTION
31679	UN	31679	1.1.3.42	EC
31680	LR	31679	RXN-12674	METACYC
31682	BI	31679	R09807	KEGG_REACTION
31683	UN	31683	5.5.1.20	EC
31686	BI	31683	R09918	KEGG_REACTION
31686	BI	31683	RXN-12675	METACYC
31687	UN	31687	1.13.11.61	EC
31687	UN	31687	GO:0102299	GO
31688	LR	31687	RXN-12759	METACYC
31690	BI	31687	R09810	KEGG_REACTION
31691	UN	31691	1.13.11.61	EC
31691	UN	31691	GO:0102300	GO
31694	BI	31691	R09810	KEGG_REACTION
31694	BI	31691	RXN-12760	METACYC
31695	UN	31695	1.13.11.62	EC
31696	LR	31695	RXN-12761	METACYC
31698	BI	31695	R09811	KEGG_REACTION
31699	UN	31699	1.14.15.32	EC
31700	LR	31699	RXN-13400	METACYC
31702	BI	31699	R09814	KEGG_REACTION
31704	LR	31703	RXN-12649	METACYC
31706	BI	31703	R09812	KEGG_REACTION
31708	LR	31707	RXN-12650	METACYC
31710	BI	31707	R09813	KEGG_REACTION
31711	UN	31711	1.14.14.152	EC
31711	UN	31711	GO:0102289	GO
31712	LR	31711	RXN-12680	METACYC
31714	BI	31711	R09817	KEGG_REACTION
31715	UN	31715	GO:0102290	GO
31716	LR	31715	RXN-12681	METACYC
31718	BI	31715	R09815	KEGG_REACTION
31719	UN	31719	GO:0102291	GO
31720	LR	31719	RXN-12682	METACYC
31722	BI	31719	R09816	KEGG_REACTION
31723	UN	31723	1.14.14.87	EC
31723	UN	31723	GO:0102668	GO
31724	LR	31723	RXN-3283	METACYC
31726	BI	31723	R07777	KEGG_REACTION
31727	UN	31727	1.14.14.11	EC
31728	LR	31727	RXN-12764	METACYC
31730	BI	31727	R05488	KEGG_REACTION
31731	UN	31731	1.14.14.12	EC
31731	UN	31731	GO:0036383	GO
31732	LR	31731	RXN-12717	METACYC
31734	BI	31731	R09819	KEGG_REACTION
31735	UN	31735	1.3.1.114	EC
31737	RL	31735	RXN-17403	METACYC
31738	BI	31735	R12105	KEGG_REACTION
31739	UN	31739	2.1.1.46	EC
31739	UN	31739	GO:0030746	GO
31740	LR	31739	ISOFLAVONE-4-O-METHYLTRANSFERASE-RXN	METACYC
31743	UN	31743	2.1.1.231	EC
31743	UN	31743	GO:0102767	GO
31744	LR	31743	RXN-12719	METACYC
31746	BI	31743	R09792	KEGG_REACTION
31747	UN	31747	1.2.1.91	EC
31748	LR	31747	RXNMETA-12672	METACYC
31751	UN	31751	1.17.7.2	EC
31755	UN	31755	3.3.2.12	EC
31756	LR	31755	RXNMETA-12671	METACYC
31759	UN	31759	2.1.1.234	EC
31760	LR	31759	RXN-12767	METACYC
31762	BI	31759	R06427	KEGG_REACTION
31763	UN	31763	2.6.1.88	EC
31764	LR	31763	R15-RXN	METACYC
31765	RL	31763	R-HSA-1237102.2	REACTOME
31766	BI	31763	R08618	KEGG_REACTION
31766	BI	31763	R15-RXN	ECOCYC
31767	UN	31767	2.6.1.92	EC
31770	BI	31767	R09825	KEGG_REACTION
31770	BI	31767	RXN-9999	METACYC
31771	UN	31771	3.1.1.64	EC
31771	UN	31771	GO:0052885	GO
31772	LR	31771	RXN-12550	METACYC
31774	BI	31771	R08388	KEGG_REACTION
31775	UN	31775	3.1.1.64	EC
31775	UN	31775	GO:0052884	GO
31779	UN	31779	3.1.1.90	EC
31780	LR	31779	RXN-12576	METACYC
31782	BI	31779	R09826	KEGG_REACTION
31783	UN	31783	2.5.1.153	EC
31784	LR	31783	RXN-9459	METACYC
31786	BI	31783	R09828	KEGG_REACTION
31787	UN	31787	2.5.1.153	EC
31788	LR	31787	RXN-14039	METACYC
31791	UN	31791	2.5.1.153	EC
31792	LR	31791	RXN-12814	METACYC
31794	BI	31791	R09829	KEGG_REACTION
31795	UN	31795	4.2.1.138	EC
31798	BI	31795	R09835	KEGG_REACTION
31798	BI	31795	RXN-12775	METACYC
31799	UN	31799	3.5.99.2	EC
31800	LR	31799	RXN-12613	METACYC
31802	BI	31799	R09993	KEGG_REACTION
31803	UN	31803	3.6.1.57	EC
31804	LR	31803	RXN-10001	METACYC
31806	BI	31803	R09834	KEGG_REACTION
31807	UN	31807	4.2.3.87	EC
31808	LR	31807	RXN-8556	METACYC
31810	BI	31807	R09887	KEGG_REACTION
31811	UN	31811	4.2.3.88	EC
31812	LR	31811	RXN-12823	METACYC
31814	BI	31811	R09888	KEGG_REACTION
31815	UN	31815	4.2.3.89	EC
31816	LR	31815	RXN-12774	METACYC
31818	BI	31815	R09889	KEGG_REACTION
31819	UN	31819	4.2.3.90	EC
31820	LR	31819	RXN-12824	METACYC
31822	BI	31819	R09890	KEGG_REACTION
31823	UN	31823	4.2.3.91	EC
31824	LR	31823	RXN-12829	METACYC
31826	BI	31823	R09891	KEGG_REACTION
31827	UN	31827	4.2.3.92	EC
31828	LR	31827	RXN-8588	METACYC
31830	BI	31827	R09892	KEGG_REACTION
31831	UN	31831	4.2.3.93	EC
31832	LR	31831	RXN-12822	METACYC
31834	BI	31831	R09893	KEGG_REACTION
31835	UN	31835	5.3.2.3	EC
31836	LR	31835	RXN-12839	METACYC
31838	BI	31835	R09904	KEGG_REACTION
31839	UN	31839	5.3.2.4	EC
31840	LR	31839	RXN-12840	METACYC
31842	BI	31839	R06424	KEGG_REACTION
31843	UN	31843	5.3.3.18	EC
31846	BI	31843	RXN0-6510	ECOCYC
31846	BI	31843	RXN0-6510	METACYC
31847	UN	31847	5.4.99.46	EC
31850	BI	31847	R09906	KEGG_REACTION
31850	BI	31847	RXN-12841	METACYC
31851	UN	31851	5.4.99.47	EC
31854	BI	31851	R09907	KEGG_REACTION
31854	BI	31851	RXN-12842	METACYC
31855	UN	31855	5.4.99.48	EC
31858	BI	31855	R09908	KEGG_REACTION
31858	BI	31855	RXN-12843	METACYC
31859	UN	31859	5.4.99.49	EC
31860	LR	31859	RXN-12099	METACYC
31862	BI	31859	R09909	KEGG_REACTION
31863	UN	31863	5.4.99.50	EC
31866	BI	31863	R09910	KEGG_REACTION
31866	BI	31863	RXN-12101	METACYC
31867	UN	31867	5.4.99.51	EC
31870	BI	31867	R09911	KEGG_REACTION
31870	BI	31867	RXN-12844	METACYC
31871	UN	31871	5.4.99.52	EC
31874	BI	31871	R09912	KEGG_REACTION
31874	BI	31871	RXN-12845	METACYC
31875	UN	31875	5.4.99.53	EC
31875	UN	31875	GO:0034074	GO
31878	BI	31875	R09913	KEGG_REACTION
31878	BI	31875	RXN-9664	METACYC
31879	UN	31879	5.4.99.54	EC
31882	BI	31879	R09914	KEGG_REACTION
31882	BI	31879	RXN-12846	METACYC
31883	UN	31883	5.4.99.55	EC
31886	BI	31883	R09915	KEGG_REACTION
31886	BI	31883	RXN-12847	METACYC
31887	UN	31887	5.4.99.56	EC
31888	LR	31887	RXN-12326	METACYC
31891	UN	31891	1.1.1.320	EC
31895	UN	31895	4.2.3.104	EC
31895	UN	31895	GO:0080017	GO
31896	LR	31895	RXN-8415	METACYC
31898	BI	31895	R08373	KEGG_REACTION
31899	UN	31899	1.14.14.153	EC
31899	UN	31899	GO:0036190	GO
31900	LR	31899	RXN-6681	METACYC
31902	BI	31899	R07403	KEGG_REACTION
31907	UN	31907	2.1.1.128	EC
31908	LR	31907	2.1.1.128-RXN	METACYC
31910	BI	31907	R05123	KEGG_REACTION
31911	UN	31911	2.2.1.11	EC
31912	LR	31911	RXN-10053	METACYC
31914	BI	31911	R10049	KEGG_REACTION
31915	UN	31915	2.7.1.175	EC
31918	BI	31915	R09945	KEGG_REACTION
31918	BI	31915	RXN-12960	METACYC
31919	UN	31919	1.14.14.157	EC
31919	UN	31919	GO:0036191	GO
31920	LR	31919	RXN-6682	METACYC
31922	BI	31919	R07421	KEGG_REACTION
31927	UN	31927	1.14.14.109	EC
31927	UN	31927	GO:0036192	GO
31928	LR	31927	RXN-6683	METACYC
31930	BI	31927	R07422	KEGG_REACTION
31939	UN	31939	1.14.14.110	EC
31939	UN	31939	GO:0036193	GO
31940	LR	31939	RXN-6684	METACYC
31942	BI	31939	R07423	KEGG_REACTION
31944	LR	31943	RXN-12848	METACYC
31946	BI	31943	R09859	KEGG_REACTION
31948	LR	31947	RXN-12879	METACYC
31950	BI	31947	R09861	KEGG_REACTION
31951	UN	31951	1.14.14.111	EC
31951	UN	31951	GO:0036209	GO
31952	LR	31951	RXN-12883	METACYC
31954	BI	31951	R09865	KEGG_REACTION
31956	LR	31955	RXN-12880	METACYC
31958	BI	31955	R09862	KEGG_REACTION
31960	LR	31959	RXN-12881	METACYC
31962	BI	31959	R09863	KEGG_REACTION
31964	LR	31963	RXN-12882	METACYC
31966	BI	31963	R09864	KEGG_REACTION
31967	UN	31967	1.14.14.112	EC
31967	UN	31967	GO:0036202	GO
31968	LR	31967	RXN-12884	METACYC
31970	BI	31967	R09866	KEGG_REACTION
31971	UN	31971	1.14.13.146	EC
31971	UN	31971	GO:0036203	GO
31972	LR	31971	RXN-8855	METACYC
31974	BI	31971	R09867	KEGG_REACTION
31975	UN	31975	1.14.13.147	EC
31975	UN	31975	GO:0036239	GO
31976	LR	31975	RXN-12885	METACYC
31978	BI	31975	R09868	KEGG_REACTION
31979	UN	31979	1.14.13.148	EC
31979	UN	31979	GO:0034899	GO
31980	LR	31979	R-HSA-139970.2	REACTOME
31980	LR	31979	RXN-12900	METACYC
31982	BI	31979	R05623	KEGG_REACTION
31984	LR	31983	RXN-8508	METACYC
31986	BI	31983	R10077	KEGG_REACTION
31987	UN	31987	5.4.99.57	EC
31987	UN	31987	GO:0080011	GO
31990	BI	31987	R09917	KEGG_REACTION
31990	BI	31987	RXN-9685	METACYC
31991	UN	31991	4.2.3.102	EC
31991	UN	31991	GO:0102304	GO
31992	LR	31991	RXN-12838	METACYC
31994	BI	31991	R09902	KEGG_REACTION
31995	UN	31995	4.2.3.101	EC
31996	LR	31995	RXN-12837	METACYC
31998	BI	31995	R09901	KEGG_REACTION
31999	UN	31999	4.2.3.100	EC
32000	LR	31999	RXN-12836	METACYC
32002	BI	31999	R09900	KEGG_REACTION
32011	UN	32011	4.2.3.98	EC
32012	LR	32011	RXN-12833	METACYC
32014	BI	32011	R09898	KEGG_REACTION
32015	UN	32015	4.2.3.97	EC
32016	LR	32015	RXN-12832	METACYC
32018	BI	32015	R09897	KEGG_REACTION
32019	UN	32019	4.2.3.128	EC
32020	LR	32019	RXN-8604	METACYC
32022	BI	32019	R10007	KEGG_REACTION
32023	UN	32023	4.2.3.96	EC
32024	LR	32023	RXN-12831	METACYC
32026	BI	32023	R09896	KEGG_REACTION
32027	UN	32027	4.2.3.95	EC
32027	UN	32027	GO:0102885	GO
32028	LR	32027	RXN-8426	METACYC
32030	BI	32027	R09895	KEGG_REACTION
32031	UN	32031	4.2.3.94	EC
32031	UN	32031	GO:0102064	GO
32032	LR	32031	RXN-10599	METACYC
32034	BI	32031	R09894	KEGG_REACTION
32035	UN	32035	3.7.1.17	EC
32035	UN	32035	GO:0102296	GO
32036	LR	32035	RXN-12718	METACYC
32038	BI	32035	R09883	KEGG_REACTION
32039	UN	32039	3.6.1.61	EC
32042	BI	32039	R00184	KEGG_REACTION
32042	BI	32039	RXN-12820	METACYC
32043	UN	32043	3.6.1.61	EC
32046	BI	32043	R09879	KEGG_REACTION
32046	BI	32043	RXN-12819	METACYC
32047	UN	32047	3.6.1.60	EC
32047	UN	32047	GO:0034431	GO
32050	BI	32047	R09881	KEGG_REACTION
32050	BI	32047	RXN-10967	METACYC
32051	UN	32051	3.6.1.60	EC
32054	BI	32051	R09882	KEGG_REACTION
32054	BI	32051	RXN-10774	METACYC
32059	UN	32059	3.2.1.208	EC
32059	UN	32059	GO:0102547	GO
32060	LR	32059	RXN-14901	METACYC
32063	UN	32063	3.6.1.58	EC
32063	UN	32063	GO:0044715	GO
32064	LR	32063	R-HSA-2395876.5	REACTOME
32064	LR	32063	R-HSA-2395879.4	REACTOME
32064	LR	32063	RXN-12816	ECOCYC
32064	LR	32063	RXN-12816	METACYC
32066	BI	32063	R09877	KEGG_REACTION
32067	UN	32067	3.5.4.32	EC
32067	UN	32067	GO:0102127	GO
32070	BI	32067	R09876	KEGG_REACTION
32070	BI	32067	RXN-11455	METACYC
32072	LR	32071	RXN-14242	METACYC
32075	UN	32075	3.1.7.10	EC
32075	UN	32075	GO:0102305	GO
32076	LR	32075	RXN-12892	METACYC
32078	BI	32075	R09874	KEGG_REACTION
32080	LR	32079	RXN-14243	METACYC
32083	UN	32083	2.7.7.81	EC
32084	LR	32083	RXN-10003	METACYC
32086	BI	32083	R09843	KEGG_REACTION
32087	UN	32087	2.5.1.98	EC
32088	LR	32087	RXN-12809	METACYC
32091	UN	32091	2.4.1.278	EC
32092	LR	32091	RXN-12808	METACYC
32094	BI	32091	R05531	KEGG_REACTION
32095	UN	32095	2.3.1.197	EC
32096	LR	32095	RXN-12806	METACYC
32098	BI	32095	R09873	KEGG_REACTION
32099	UN	32099	2.1.1.241	EC
32099	UN	32099	GO:0102718	GO
32100	LR	32099	RXN-6687	METACYC
32102	BI	32099	R08973	KEGG_REACTION
32103	UN	32103	2.1.1.240	EC
32103	UN	32103	GO:0102303	GO
32104	LR	32103	RXN-12805	METACYC
32106	BI	32103	R09872	KEGG_REACTION
32108	LR	32107	RXN-11896	METACYC
32110	BI	32107	R09871	KEGG_REACTION
32112	LR	32111	RXN-11895	METACYC
32114	BI	32111	R09870	KEGG_REACTION
32115	UN	32115	1.14.11.59	EC
32115	UN	32115	GO:0102717	GO
32116	LR	32115	RXN-6685	METACYC
32118	BI	32115	R08972	KEGG_REACTION
32119	UN	32119	2.5.1.135	EC
32120	LR	32119	RXN-17379	METACYC
32122	BI	32119	R11497	KEGG_REACTION
32123	UN	32123	GO:0015531	GO
32127	UN	32127	1.14.11.56	EC
32128	LR	32127	RXN-14244	METACYC
32131	UN	32131	4.1.1.94	EC
32134	BI	32131	R09958	KEGG_REACTION
32134	BI	32131	RXN-13029	METACYC
32135	UN	32135	1.2.7.1	EC
32135	UN	32135	GO:0018491	GO
32138	BI	32135	2-OXOBUTYRATE-SYNTHASE-RXN	METACYC
32138	BI	32135	R01199	KEGG_REACTION
32139	UN	32139	6.2.1.n3	EC
32139	UN	32139	GO:0090409	GO
32140	LR	32139	RXN-12359	METACYC
32143	UN	32143	GO:0061459	GO
32143	UN	32143	R-HSA-352136.1	REACTOME
32143	UN	32143	R-HSA-375768.1	REACTOME
32143	UN	32143	R-HSA-375770.1	REACTOME
32143	UN	32143	R-HSA-375776.1	REACTOME
32143	UN	32143	R-HSA-375790.1	REACTOME
32143	UN	32143	R-HSA-8932851.1	REACTOME
32143	UN	32143	R-HSA-8952726.1	REACTOME
32143	UN	32143	R-HSA-8959781.1	REACTOME
32151	UN	32151	4.2.3.99	EC
32154	BI	32151	RXN-12834	METACYC
32155	UN	32155	2.4.99.17	EC
32155	UN	32155	GO:0051075	GO
32156	LR	32155	RXN0-1342	ECOCYC
32156	LR	32155	RXN0-1342	METACYC
32159	UN	32159	1.17.99.6	EC
32159	UN	32159	GO:0052693	GO
32160	LR	32159	RXN-12104	ECOCYC
32160	LR	32159	RXN-12104	METACYC
32163	UN	32163	6.3.2.38	EC
32164	LR	32163	RXN-13054	METACYC
32166	BI	32163	R10090	KEGG_REACTION
32167	UN	32167	6.3.2.39	EC
32168	LR	32167	RXN-13056	METACYC
32170	BI	32167	R10091	KEGG_REACTION
32171	UN	32171	1.14.13.149	EC
32171	UN	32171	GO:0097266	GO
32172	LR	32171	RXN0-2042	METACYC
32175	UN	32175	2.4.1.69	EC
32178	BI	32175	GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	METACYC
32180	LR	32179	RXN-5041	METACYC
32183	UN	32183	1.1.3.6	EC
32183	UN	32183	GO:0016995	GO
32184	LR	32183	RXN-12778	METACYC
32187	UN	32187	5.3.3.1	EC
32188	LR	32187	RXN-12694	METACYC
32192	LR	32191	RXN-12878	METACYC
32194	BI	32191	R10086	KEGG_REACTION
32196	LR	32195	RXN-8509	METACYC
32198	BI	32195	R10078	KEGG_REACTION
32199	UN	32199	1.14.15.30	EC
32199	UN	32199	GO:0036200	GO
32200	LR	32199	RXN-12691	METACYC
32202	BI	32199	R09860	KEGG_REACTION
32203	UN	32203	4.2.1.88	EC
32203	UN	32203	GO:0050315	GO
32204	LR	32203	SYNEPHRINE-DEHYDRATASE-RXN	METACYC
32206	BI	32203	R03359	KEGG_REACTION
32214	BI	32211	R03966	KEGG_REACTION
32214	BI	32211	RXN-8529	METACYC
32215	UN	32215	5.1.99.6	EC
32215	UN	32215	GO:0052856	GO
32216	LR	32215	RXN-12752	ECOCYC
32216	LR	32215	RXN-12752	METACYC
32218	BI	32215	R10280	KEGG_REACTION
32219	UN	32219	5.5.1.19	EC
32219	UN	32219	GO:0045436	GO
32220	LR	32219	RXN1F-150	METACYC
32222	BI	32219	R05341	KEGG_REACTION
32223	UN	32223	4.2.1.136	EC
32224	LR	32223	RXN0-6727	ECOCYC
32224	LR	32223	RXN0-6727	METACYC
32226	BI	32223	R10267	KEGG_REACTION
32227	UN	32227	5.1.99.6	EC
32227	UN	32227	GO:0052857	GO
32228	LR	32227	R-HSA-6806966.2	REACTOME
32228	LR	32227	RXN-13142	ECOCYC
32228	LR	32227	RXN-13142	METACYC
32230	BI	32227	R10281	KEGG_REACTION
32231	UN	32231	4.2.1.93	EC
32232	LR	32231	R-HSA-6806967.2	REACTOME
32232	LR	32231	RXN-13139	METACYC
32234	BI	32231	R10288	KEGG_REACTION
32235	UN	32235	4.2.1.136	EC
32236	LR	32235	RXN-13141	ECOCYC
32236	LR	32235	RXN-13141	METACYC
32238	BI	32235	R10268	KEGG_REACTION
32239	UN	32239	5.5.1.19	EC
32240	LR	32239	RXN1F-151	METACYC
32242	BI	32239	R03824	KEGG_REACTION
32243	UN	32243	5.3.1.29	EC
32243	UN	32243	GO:0043917	GO
32244	LR	32243	RXN-8801	METACYC
32246	BI	32243	R10555	KEGG_REACTION
32247	UN	32247	1.5.1.34	EC
32249	RL	32247	RXN-14245	METACYC
32250	BI	32247	R01794	KEGG_REACTION
32251	UN	32251	1.5.1.34	EC
32253	RL	32251	RXN-14245	METACYC
32253	RL	32251	RXN-7909	METACYC
32254	BI	32251	R01793	KEGG_REACTION
32255	UN	32255	RXN-14246	METACYC
32259	UN	32259	2.2.1.11	EC
32262	BI	32259	R10050	KEGG_REACTION
32262	BI	32259	RXN-13144	METACYC
32263	UN	32263	2.6.1.96	EC
32263	UN	32263	GO:0034387	GO
32266	BI	32263	R10178	KEGG_REACTION
32266	BI	32263	RXN-6902	METACYC
32267	UN	32267	2.6.1.96	EC
32267	UN	32267	GO:0102351	GO
32270	BI	32267	R10179	KEGG_REACTION
32270	BI	32267	RXN-13328	METACYC
32271	UN	32271	1.1.1.85	EC
32271	UN	32271	GO:0003862	GO
32272	LR	32271	RXN-13158	ECOCYC
32272	LR	32271	RXN-13158	METACYC
32274	BI	32271	R10052	KEGG_REACTION
32275	UN	32275	1.1.1.262	EC
32275	UN	32275	GO:0050570	GO
32276	LR	32275	RXN-13179	ECOCYC
32276	LR	32275	RXN-13179	METACYC
32278	BI	32275	R05837	KEGG_REACTION
32287	UN	32287	4.2.1.33	EC
32287	UN	32287	GO:0003861	GO
32290	BI	32287	R10170	KEGG_REACTION
32290	BI	32287	RXN-13163	ECOCYC
32290	BI	32287	RXN-13163	METACYC
32295	UN	32295	2.5.1.21	EC
32296	LR	32295	M0264	MACIE
32296	LR	32295	RXN-13162	METACYC
32298	BI	32295	R06223	KEGG_REACTION
32299	UN	32299	2.5.1.21	EC
32300	LR	32299	RXN-13162	METACYC
32303	UN	32303	4.2.1.114	EC
32306	BI	32303	R09720	KEGG_REACTION
32306	BI	32303	RXN-13722	METACYC
32307	UN	32307	1.13.11.34	EC
32307	UN	32307	GO:0004051	GO
32308	LR	32307	RXN-13395	METACYC
32310	BI	32307	R08527	KEGG_REACTION
32311	UN	32311	1.14.14.36	EC
32312	LR	32311	RXN-13187	METACYC
32314	BI	32311	R10671	KEGG_REACTION
32323	UN	32323	1.14.14.86	EC
32323	UN	32323	GO:0052615	GO
32324	LR	32323	RXN-13190	METACYC
32326	BI	32323	R10066	KEGG_REACTION
32327	UN	32327	1.1.1.326	EC
32327	UN	32327	GO:0102069	GO
32328	LR	32327	RXN-10629	METACYC
32330	BI	32327	R09988	KEGG_REACTION
32331	UN	32331	1.1.1.322	EC
32331	UN	32331	RXN-12955	METACYC
32334	BI	32331	R09984	KEGG_REACTION
32335	UN	32335	1.1.1.322	EC
32335	UN	32335	RXN-12955	METACYC
32338	BI	32335	R09985	KEGG_REACTION
32339	UN	32339	1.1.1.323	EC
32342	BI	32339	R09987	KEGG_REACTION
32342	BI	32339	RXN-12956	METACYC
32343	UN	32343	1.1.1.323	EC
32346	BI	32343	R09986	KEGG_REACTION
32346	BI	32343	RXN-12956	METACYC
32347	UN	32347	2.1.1.175	EC
32348	LR	32347	RXN-13196	METACYC
32350	BI	32347	R09611	KEGG_REACTION
32351	UN	32351	2.1.1.169	EC
32352	LR	32351	RXN-11585	METACYC
32354	BI	32351	R09612	KEGG_REACTION
32355	UN	32355	2.4.1.249	EC
32356	LR	32355	RXN-13411	METACYC
32358	BI	32355	R10063	KEGG_REACTION
32359	UN	32359	2.7.1.151	EC
32362	BI	32359	R10065	KEGG_REACTION
32362	BI	32359	RXN-13197	METACYC
32363	UN	32363	1.1.3.8	EC
32363	UN	32363	GO:0050105	GO
32364	LR	32363	RXN-13689	METACYC
32366	BI	32363	R10053	KEGG_REACTION
32367	UN	32367	1.3.2.3	EC
32367	UN	32367	GO:0016633	GO
32370	BI	32367	R00640	KEGG_REACTION
32370	BI	32367	RXN-13183	METACYC
32371	UN	32371	1.23.5.1	EC
32371	UN	32371	GO:0046422	GO
32374	BI	32371	R10055	KEGG_REACTION
32374	BI	32371	RXN-13185	METACYC
32379	UN	32379	1.1.1.297	EC
32382	BI	32379	R09388	KEGG_REACTION
32382	BI	32379	RXN-9948	METACYC
32383	UN	32383	1.1.1.297	EC
32386	BI	32383	R06399	KEGG_REACTION
32386	BI	32383	RXN-9949	METACYC
32387	UN	32387	1.1.1.296	EC
32390	BI	32387	R06376	KEGG_REACTION
32390	BI	32387	R06383	KEGG_REACTION
32390	BI	32387	RXN-9389	METACYC
32391	UN	32391	1.1.1.296	EC
32392	LR	32391	RXN-9424	METACYC
32395	UN	32395	1.1.1.296	EC
32396	LR	32395	RXN-9429	METACYC
32399	UN	32399	1.1.1.296	EC
32400	LR	32399	RXN-9430	METACYC
32403	UN	32403	1.1.1.296	EC
32404	LR	32403	RXN-9392	METACYC
32407	UN	32407	1.1.1.296	EC
32408	LR	32407	RXN-9425	METACYC
32411	UN	32411	1.1.1.296	EC
32412	LR	32411	RXN-9426	METACYC
32415	UN	32415	1.1.1.296	EC
32416	LR	32415	RXN-9433	METACYC
32419	UN	32419	1.1.1.296	EC
32420	LR	32419	RXN-9434	METACYC
32423	UN	32423	1.3.99.25	EC
32425	RL	32423	RXN-9403	METACYC
32426	BI	32423	R06373	KEGG_REACTION
32427	UN	32427	1.3.99.25	EC
32429	RL	32427	RXN-9419	METACYC
32430	BI	32427	R06372	KEGG_REACTION
32431	UN	32431	1.14.13.105	EC
32432	LR	32431	RXN-9441	METACYC
32434	BI	32431	R08925	KEGG_REACTION
32435	UN	32435	1.14.13.105	EC
32436	LR	32435	RXN-9390	METACYC
32439	UN	32439	1.14.15.39	EC
32440	LR	32439	RXN-13194	METACYC
32442	BI	32439	R10072	KEGG_REACTION
32443	UN	32443	1.14.15.21	EC
32444	LR	32443	RXN-13193	METACYC
32446	BI	32443	R10071	KEGG_REACTION
32452	LR	32451	RXN1F-144	METACYC
32454	BI	32451	R07916	KEGG_REACTION
